conc,replicate,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72
0.000976563,3,0.065,0.063,0.064,0.065,0.063,0.061,0.063,0.068,0.069,0.069,0.067,0.065,0.059,0.057,0.058,0.059,0.058,0.058,0.059,0.057,0.057,0.058,0.058,0.058,0.057,0.058,0.058,0.058,0.059,0.06,0.06,0.059,0.061,0.062,0.065,0.067,0.072,0.077,0.083,0.093,0.106,0.119,0.139,0.162,0.183,0.213,0.255,0.301,0.344,0.389,0.404,0.441,0.479,0.526,0.561,0.601,0.637,0.649,0.674,0.687,0.698,0.71,0.722,0.732,0.739,0.747,0.757,0.771,0.784,0.804,0.818,0.824,0.839
0.000976563,4,0.063,0.061,0.062,0.064,0.062,0.06,0.061,0.066,0.067,0.068,0.066,0.064,0.061,0.058,0.057,0.057,0.057,0.057,0.058,0.056,0.056,0.056,0.057,0.056,0.056,0.057,0.057,0.057,0.056,0.058,0.058,0.057,0.059,0.059,0.06,0.063,0.063,0.068,0.072,0.079,0.09,0.1,0.117,0.137,0.159,0.186,0.212,0.241,0.282,0.319,0.336,0.361,0.389,0.423,0.453,0.486,0.52,0.54,0.576,0.605,0.627,0.651,0.67,0.689,0.708,0.723,0.734,0.754,0.781,0.801,0.818,0.834,0.849
0.000976563,5,0.067,0.06,0.062,0.061,0.063,0.06,0.062,0.062,0.063,0.064,0.063,0.063,0.062,0.062,0.06,0.061,0.057,0.057,0.056,0.055,0.056,0.056,0.056,0.056,0.056,0.056,0.057,0.058,0.057,0.057,0.058,0.058,0.059,0.06,0.062,0.064,0.067,0.072,0.078,0.086,0.096,0.108,0.124,0.143,0.167,0.193,0.222,0.269,0.309,0.364,0.39,0.416,0.442,0.478,0.518,0.566,0.624,0.656,0.681,0.704,0.719,0.74,0.766,0.781,0.796,0.817,0.841,0.864,0.885,0.892,0.898,0.906,0.917
0.000976563,6,0.064,0.063,0.063,0.065,0.064,0.061,0.06,0.063,0.063,0.064,0.064,0.064,0.061,0.058,0.06,0.059,0.057,0.058,0.058,0.057,0.057,0.058,0.058,0.059,0.058,0.058,0.058,0.058,0.059,0.058,0.06,0.059,0.061,0.063,0.064,0.066,0.069,0.072,0.076,0.083,0.091,0.102,0.117,0.134,0.152,0.168,0.192,0.215,0.233,0.252,0.272,0.297,0.322,0.35,0.379,0.406,0.431,0.459,0.473,0.489,0.516,0.536,0.557,0.575,0.596,0.618,0.641,0.668,0.696,0.772,0.787,0.814,0.838
0.001953125,1,0.067,0.061,0.062,0.063,0.062,0.06,0.062,0.063,0.063,0.061,0.062,0.059,0.062,0.059,0.063,0.063,0.059,0.057,0.06,0.06,0.059,0.059,0.059,0.058,0.059,0.058,0.059,0.058,0.058,0.059,0.059,0.061,0.061,0.062,0.064,0.067,0.071,0.073,0.077,0.088,0.098,0.109,0.124,0.145,0.167,0.193,0.218,0.244,0.278,0.33,0.359,0.391,0.442,0.492,0.527,0.57,0.604,0.633,0.644,0.663,0.678,0.693,0.708,0.722,0.733,0.744,0.756,0.774,0.795,0.814,0.829,0.845,0.86
0.001953125,2,0.065,0.062,0.063,0.063,0.061,0.061,0.062,0.067,0.068,0.069,0.067,0.068,0.065,0.06,0.058,0.057,0.057,0.057,0.058,0.058,0.057,0.057,0.058,0.058,0.057,0.058,0.058,0.058,0.058,0.058,0.06,0.059,0.061,0.062,0.064,0.067,0.071,0.077,0.086,0.096,0.109,0.126,0.147,0.171,0.2,0.228,0.263,0.309,0.358,0.416,0.436,0.463,0.505,0.562,0.607,0.651,0.679,0.689,0.706,0.718,0.731,0.744,0.755,0.767,0.775,0.785,0.797,0.816,0.843,0.859,0.871,0.886,0.898
0.001953125,3,0.074,0.064,0.064,0.065,0.062,0.063,0.06,0.063,0.067,0.067,0.068,0.067,0.063,0.06,0.061,0.06,0.06,0.061,0.06,0.059,0.06,0.06,0.06,0.06,0.059,0.06,0.061,0.06,0.06,0.06,0.061,0.061,0.062,0.063,0.065,0.067,0.069,0.074,0.079,0.088,0.098,0.11,0.126,0.146,0.169,0.195,0.219,0.248,0.274,0.291,0.306,0.333,0.379,0.426,0.463,0.51,0.564,0.606,0.641,0.664,0.68,0.69,0.699,0.707,0.733,0.752,0.77,0.786,0.803,0.821,0.838,0.848,0.862
0.001953125,4,0.075,0.068,0.069,0.071,0.069,0.069,0.067,0.065,0.066,0.067,0.069,0.069,0.066,0.066,0.065,0.064,0.063,0.063,0.064,0.063,0.062,0.063,0.064,0.063,0.063,0.063,0.064,0.064,0.064,0.064,0.065,0.065,0.066,0.068,0.07,0.073,0.076,0.083,0.091,0.101,0.115,0.134,0.157,0.186,0.217,0.252,0.29,0.339,0.378,0.437,0.456,0.478,0.515,0.564,0.616,0.661,0.699,0.722,0.742,0.755,0.767,0.776,0.784,0.792,0.808,0.823,0.833,0.841,0.862,0.872,0.878,0.889,0.899
0.001953125,5,0.066,0.064,0.065,0.065,0.064,0.061,0.062,0.067,0.067,0.068,0.067,0.065,0.063,0.061,0.06,0.061,0.059,0.06,0.06,0.059,0.059,0.06,0.06,0.059,0.058,0.06,0.059,0.06,0.059,0.059,0.061,0.06,0.061,0.063,0.064,0.066,0.068,0.073,0.078,0.085,0.096,0.108,0.122,0.138,0.158,0.178,0.201,0.224,0.262,0.288,0.298,0.314,0.337,0.37,0.416,0.467,0.514,0.558,0.597,0.636,0.657,0.672,0.682,0.697,0.723,0.737,0.748,0.751,0.758,0.765,0.763,0.765,0.766
0.001953125,6,0.064,0.063,0.063,0.064,0.065,0.06,0.062,0.067,0.068,0.068,0.067,0.066,0.064,0.059,0.057,0.057,0.058,0.059,0.058,0.057,0.057,0.057,0.058,0.058,0.057,0.058,0.058,0.058,0.058,0.058,0.06,0.059,0.06,0.061,0.063,0.065,0.067,0.071,0.076,0.084,0.095,0.106,0.12,0.139,0.156,0.175,0.199,0.228,0.248,0.262,0.282,0.306,0.335,0.362,0.395,0.42,0.444,0.471,0.489,0.5,0.518,0.533,0.555,0.579,0.609,0.636,0.663,0.671,0.687,0.688,0.8,0.835,0.855
